CommoditySitcId,SitcCode,Sitc1Code,Sitc2Code,Sitc3Code,Sitc4Code,Sitc1Desc,Sitc2Desc,Sitc3Desc,Sitc4Desc,SitcDesc
67813,67813,6,67,67800,67810,Manufactured goods classified chiefly by material,Iron & steel,Wire of iron or steel,Wire of iron or non-alloy steel,Wire of iron or non-alloy steel containing by weight 0.60% or more of carbon
67814,67814,6,67,67800,67810,Manufactured goods classified chiefly by material,Iron & steel,Wire of iron or steel,Wire of iron or non-alloy steel,"Wire of iron or non-alloy steel, not plated or coated, whether or not polished"
67815,67815,6,67,67800,67810,Manufactured goods classified chiefly by material,Iron & steel,Wire of iron or steel,Wire of iron or non-alloy steel,Wire of iron or non-alloy steel plated or coated with zinc or other base materials
67819,67819,6,67,67800,67810,Manufactured goods classified chiefly by material,Iron & steel,Wire of iron or steel,Wire of iron or non-alloy steel,"Other wire of iron or non-alloy steel, nes"
67821,67821,6,67,67800,67820,Manufactured goods classified chiefly by material,Iron & steel,Wire of iron or steel,Wire of stainless steel or other alloy steel,Wire of stainless steel
67829,67829,6,67,67800,67820,Manufactured goods classified chiefly by material,Iron & steel,Wire of iron or steel,Wire of stainless steel or other alloy steel,Wire of other alloy steel
67900,67900,6,67,67900,67900,Manufactured goods classified chiefly by material,Iron & steel,"Tubes, pipes and hollow profiles, and tube or pipe fittings, of iron or steel",,"Tubes, pipes and hollow profiles, and tube or pipe fittings, of iron or steel"
67911,67911,6,67,67900,67910,Manufactured goods classified chiefly by material,Iron & steel,"Tubes, pipes and hollow profiles, and tube or pipe fittings, of iron or steel","Tubes, pipes and hollow profiles, seamless, of iron or steel","Tubes, pipes and hollow profiles, of cast iron"
67912,67912,6,67,67900,67910,Manufactured goods classified chiefly by material,Iron & steel,"Tubes, pipes and hollow profiles, and tube or pipe fittings, of iron or steel","Tubes, pipes and hollow profiles, seamless, of iron or steel",Line pipe (other than cast iron) of a kind used for oil or gas pipelines
67913,67913,6,67,67900,67910,Manufactured goods classified chiefly by material,Iron & steel,"Tubes, pipes and hollow profiles, and tube or pipe fittings, of iron or steel","Tubes, pipes and hollow profiles, seamless, of iron or steel","Casing, tubing and drill pipe, of a kind used in drilling for oil or gas (other than cast iron)"
67914,67914,6,67,67900,67910,Manufactured goods classified chiefly by material,Iron & steel,"Tubes, pipes and hollow profiles, and tube or pipe fittings, of iron or steel","Tubes, pipes and hollow profiles, seamless, of iron or steel","Other, of circular cross-section, of iron or non-alloy steel"
67915,67915,6,67,67900,67910,Manufactured goods classified chiefly by material,Iron & steel,"Tubes, pipes and hollow profiles, and tube or pipe fittings, of iron or steel","Tubes, pipes and hollow profiles, seamless, of iron or steel","Other, of circular cross-section, of stainless steel"
67916,67916,6,67,67900,67910,Manufactured goods classified chiefly by material,Iron & steel,"Tubes, pipes and hollow profiles, and tube or pipe fittings, of iron or steel","Tubes, pipes and hollow profiles, seamless, of iron or steel","Other, of circular cross-section, of other alloy steel"
67917,67917,6,67,67900,67910,Manufactured goods classified chiefly by material,Iron & steel,"Tubes, pipes and hollow profiles, and tube or pipe fittings, of iron or steel","Tubes, pipes and hollow profiles, seamless, of iron or steel","Other seamless tubes, pipes and hollow profiles"
67931,67931,6,67,67900,67930,Manufactured goods classified chiefly by material,Iron & steel,"Tubes, pipes and hollow profiles, and tube or pipe fittings, of iron or steel","Other tubes & pipes (eg welded, rivetted etc), of circ cross-section, external diam >406.4mm, of iron/steel",Tubes and pipes of hdg 679.30: line pipe of a kind used for oil or gas pipelines
67932,67932,6,67,67900,67930,Manufactured goods classified chiefly by material,Iron & steel,"Tubes, pipes and hollow profiles, and tube or pipe fittings, of iron or steel","Other tubes & pipes (eg welded, rivetted etc), of circ cross-section, external diam >406.4mm, of iron/steel",Tubes and pipes of hdg 679.30: casing of a kind used in drilling for oil or gas
67933,67933,6,67,67900,67930,Manufactured goods classified chiefly by material,Iron & steel,"Tubes, pipes and hollow profiles, and tube or pipe fittings, of iron or steel","Other tubes & pipes (eg welded, rivetted etc), of circ cross-section, external diam >406.4mm, of iron/steel","Tubes and pipes of hdg 679.30: other, welded"
67939,67939,6,67,67900,67930,Manufactured goods classified chiefly by material,Iron & steel,"Tubes, pipes and hollow profiles, and tube or pipe fittings, of iron or steel","Other tubes & pipes (eg welded, rivetted etc), of circ cross-section, external diam >406.4mm, of iron/steel",Tubes and pipes of hdg 679.30: nes
67941,67941,6,67,67900,67940,Manufactured goods classified chiefly by material,Iron & steel,"Tubes, pipes and hollow profiles, and tube or pipe fittings, of iron or steel","Other tubes, pipes & hollow profiles (eg open seam or welded, riveted or similarly closed), of iron or steel",Line pipe of iron or steel of a kind used for oil or gas pipelines
67942,67942,6,67,67900,67940,Manufactured goods classified chiefly by material,Iron & steel,"Tubes, pipes and hollow profiles, and tube or pipe fittings, of iron or steel","Other tubes, pipes & hollow profiles (eg open seam or welded, riveted or similarly closed), of iron or steel",Casing and tubing of iron or steel of a kind used in drilling for oil or gas
67943,67943,6,67,67900,67940,Manufactured goods classified chiefly by material,Iron & steel,"Tubes, pipes and hollow profiles, and tube or pipe fittings, of iron or steel","Other tubes, pipes & hollow profiles (eg open seam or welded, riveted or similarly closed), of iron or steel","Other tubes, pipes and hollow profiles of iron or steel, welded, of circular cross-section"
67944,67944,6,67,67900,67940,Manufactured goods classified chiefly by material,Iron & steel,"Tubes, pipes and hollow profiles, and tube or pipe fittings, of iron or steel","Other tubes, pipes & hollow profiles (eg open seam or welded, riveted or similarly closed), of iron or steel","Other tubes, pipes and hollow profiles of iron or steel, welded, of non-circular cross-section"
67949,67949,6,67,67900,67940,Manufactured goods classified chiefly by material,Iron & steel,"Tubes, pipes and hollow profiles, and tube or pipe fittings, of iron or steel","Other tubes, pipes & hollow profiles (eg open seam or welded, riveted or similarly closed), of iron or steel","Tubes, pipes and hollow profiles of iron or steel, nes"
67951,67951,6,67,67900,67950,Manufactured goods classified chiefly by material,Iron & steel,"Tubes, pipes and hollow profiles, and tube or pipe fittings, of iron or steel","Tubes or pipe fittings (eg couplings, elbows, sleeves), of iron or steel",Cast fittings of non-malleable cast iron
67952,67952,6,67,67900,67950,Manufactured goods classified chiefly by material,Iron & steel,"Tubes, pipes and hollow profiles, and tube or pipe fittings, of iron or steel","Tubes or pipe fittings (eg couplings, elbows, sleeves), of iron or steel",Other cast fittings of iron
67953,67953,6,67,67900,67950,Manufactured goods classified chiefly by material,Iron & steel,"Tubes, pipes and hollow profiles, and tube or pipe fittings, of iron or steel","Tubes or pipe fittings (eg couplings, elbows, sleeves), of iron or steel",Flanges of stainless steel
67954,67954,6,67,67900,67950,Manufactured goods classified chiefly by material,Iron & steel,"Tubes, pipes and hollow profiles, and tube or pipe fittings, of iron or steel","Tubes or pipe fittings (eg couplings, elbows, sleeves), of iron or steel","Threaded elbows, bends and sleeves of stainless steel"
67955,67955,6,67,67900,67950,Manufactured goods classified chiefly by material,Iron & steel,"Tubes, pipes and hollow profiles, and tube or pipe fittings, of iron or steel","Tubes or pipe fittings (eg couplings, elbows, sleeves), of iron or steel",Butt welding fittings of stainless steel
67956,67956,6,67,67900,67950,Manufactured goods classified chiefly by material,Iron & steel,"Tubes, pipes and hollow profiles, and tube or pipe fittings, of iron or steel","Tubes or pipe fittings (eg couplings, elbows, sleeves), of iron or steel",Other tube and pipe fittings of stainless steel
67959,67959,6,67,67900,67950,Manufactured goods classified chiefly by material,Iron & steel,"Tubes, pipes and hollow profiles, and tube or pipe fittings, of iron or steel","Tubes or pipe fittings (eg couplings, elbows, sleeves), of iron or steel","Tube & pipe fittings of iron or steel, nes  (inc hdg 679.52 other cast tube or pipe fittings of iron/steel)"
68100,68100,6,68,68100,68100,Manufactured goods classified chiefly by material,Non-ferrous metals,"Silver, platinum and other metals of the platinum group",,"Silver, platinum and other metals of the platinum group"
68112,68112,6,68,68100,68110,Manufactured goods classified chiefly by material,Non-ferrous metals,"Silver, platinum and other metals of the platinum group","Silver (including base metals clad with silver), unwrought, unworked or semi-manufactured","Base metals clad with silver, not further worked than semi-manufactured"
68113,68113,6,68,68100,68110,Manufactured goods classified chiefly by material,Non-ferrous metals,"Silver, platinum and other metals of the platinum group","Silver (including base metals clad with silver), unwrought, unworked or semi-manufactured","Silver (including silver plated with gold or platinum), unwrought"
68114,68114,6,68,68100,68110,Manufactured goods classified chiefly by material,Non-ferrous metals,"Silver, platinum and other metals of the platinum group","Silver (including base metals clad with silver), unwrought, unworked or semi-manufactured","Silver (including silver plated with gold or platinum), in semi-manufactured or in powdered form"
68122,68122,6,68,68100,68120,Manufactured goods classified chiefly by material,Non-ferrous metals,"Silver, platinum and other metals of the platinum group","Platinum and other metals of platinum group (inc metals clad with platinum group metals), unwkd or semi-mfd","Base metals, silver or gold, clad with platinum or other metals of the platinum group, nfw than semi-mfd"
68123,68123,6,68,68100,68120,Manufactured goods classified chiefly by material,Non-ferrous metals,"Silver, platinum and other metals of the platinum group","Platinum and other metals of platinum group (inc metals clad with platinum group metals), unwkd or semi-mfd","Platinum and platinum alloys, unwrought or in powder form"
68124,68124,6,68,68100,68120,Manufactured goods classified chiefly by material,Non-ferrous metals,"Silver, platinum and other metals of the platinum group","Platinum and other metals of platinum group (inc metals clad with platinum group metals), unwkd or semi-mfd","Other metals of the platinum group and alloys thereof, unwrought or in powder form"
68125,68125,6,68,68100,68120,Manufactured goods classified chiefly by material,Non-ferrous metals,"Silver, platinum and other metals of the platinum group","Platinum and other metals of platinum group (inc metals clad with platinum group metals), unwkd or semi-mfd","Platinum and other metals of the platinum group and alloys thereof, in other semi-manufactured forms"
68200,68200,6,68,68200,68200,Manufactured goods classified chiefly by material,Non-ferrous metals,Copper,,Copper
